YEAR,MONTH_,ENTRY_NUMBER,ENTRYSTATUS,ITEM_NO,REGDATE,REGIME,CPC,COUNTRYOFORIGIN,COUNTRYOFDESTINATION,PORT_OF_DISCHARGE,HS_CHAPTER,HSCODE,DESCRIPTION,QUANTITY,FOB,FOBCURRENCYCODE,CIF_VALUE,CUSTOMSVALUE,IMPORT_DUTY,EXCISE,IMPORT_VAT,DUTY_RATE,EXCISE_RATE,VAT_RATE,BIF,VEHICLE_TAX,RML,PRL,PDL,OTHER_TAX,TAX_PAYABLE,TAX_REMITTED
2021,2021-08,2021NMA205386,IN_PROGRESS,1,08/07/2021 10:11:28,C4,C404,TZ ,,NMA ,48,4804210000,SACK KRAFT PAPER,"29,275","26,494",USD,"3,230,189","3,230,194","807,549",0,"516,831",25.0,0.0,16.0,,0,0,0,0,0,"516,831","516,831"
2021,2021-08,2021ICD313152,IN_PROGRESS,1,08/13/2021 14:21:38,C4,C400,FI ,,ICD ,48,4804310000,3 X 40 CONTAINING -  BROWN KRAFTLINER PAPERBOARD - AVANTKRAFT BROWN SUBS 100GSM 1580MM  ,"6,353","4,739",USD,"598,267","598,267","149,567",0,"119,653",25.0,0.0,16.0,,0,0,0,0,0,"269,220","3,039,655"
2021,2021-07,2021ICD309529,IN_PROGRESS,1,07/30/2021 09:56:02,C4,C491,BE ,,ICD ,48,4804110000,BROWN KRAFTLINER   5X40,"117,756","91,343",USD,"10,867,683","10,867,683","2,716,921",0,"1,738,829",25.0,0.0,16.0,"2,716,921",0,0,0,0,0,"1,738,829","1,934,100"
2021,2021-07,2021MSA7845032,IN_PROGRESS,6,07/27/2021 14:01:48,C4,C400,CN ,,FOC ,48,4819100000,MOBILE PACKAGING BOX,250,300,USD,"40,410","40,410","10,103",0,"8,082",25.0,0.0,16.0,,0,0,0,0,0,"18,185","1,021,147"
2021,2021-08,2021ICD310238,IN_PROGRESS,1,08/02/2021 18:02:02,C4,C491,RU ,,ICD ,48,4804110000,"36 REELS PART STC 46,720.00 KGS OF KRAFTLINER UNBLEACHED PAPER AND PAPERBOARD, SUBSTANCE 125 - 135 GSM, RW. 1500MM - 1800MM, STUFFED INTO 6X40FT.DRY.CNERS, BL. PART.","46,720","37,376",USD,"4,531,378","4,531,386","1,132,847",0,"725,022",25.0,0.0,16.0,"1,132,847",0,0,0,0,0,"725,022","802,993"
2021,2021-08,2021MSA7849767,IN_PROGRESS,1,08/04/2021 12:29:57,C4,C400,CN ,,POR ,72,7217200000,HOT DIPPED GALVANIZED GI WIRE 2.5MM=50KG/COIL,"27,000","11,880",USD,"1,514,314","1,514,316","733,784",0,"359,696",25.0,0.0,16.0,,0,0,0,0,0,"1,093,480","1,181,181"
2021,2021-08,2021MSA7853830,IN_PROGRESS,1,08/11/2021 11:41:36,R3,R300,LK ,AE ,MEX ,48,4819400000,400pcs-04 PLY MULTIWALL PRINTED  PAPER SACKS  FOR TEA PACKING                  ng,260,0,,"46,976","46,976","11,744",0,"9,395",25.0,0.0,16.0,"21,139",0,0,0,0,0,"21,139",
2021,2021-07,2021NMA203448,IN_PROGRESS,1,07/28/2021 18:34:03,C4,C404,TZ ,,NMA ,48,4804110000,KRAFT LINER PAPER,"29,243","26,465",USD,"3,214,523","3,214,523","803,631",0,"514,324",25.0,0.0,16.0,,0,0,0,0,0,"514,324","514,324"
2021,2021-07,2021ICD307922,IN_PROGRESS,2,07/22/2021 11:56:12,C4,C400,CN ,,ICD ,48,4819400000,"PAPER SLEEVE 33X22X10CM BR. KRAFT70GR BLUME 2000 FSC (Qty 230,400 PCS)","1,456","7,776",USD,"926,158","926,156","231,539",0,"185,231",25.0,0.0,16.0,,0,0,0,0,0,"416,770","1,616,830"
2021,2021-09,2021NMA213154,IN_PROGRESS,1,09/16/2021 13:28:21,C4,C404,TZ ,,NMA ,48,4804210000,SACK KRAFT PAPER,"29,037","26,279",USD,"3,241,202","3,241,216","810,304",0,"518,595",25.0,0.0,16.0,,0,0,0,0,0,"518,595","518,595"
2021,2021-09,2021NBI1877447,IN_PROGRESS,1,09/23/2021 14:48:09,C4,C410,FI ,,TKA ,48,4804390000,BLEACHED KRAFT PAPER -  AXELLO  KRAFT WHITE BLEACHED KRAFT PAPER IN REELS SUBS 75GSM ,"45,680",0,,"5,288,228","5,288,228","528,823",0,"930,728",10.0,0.0,16.0,,0,0,0,0,0,"1,459,551","1,618,197"
2021,2021-09,2021ICD323430,IN_PROGRESS,1,09/28/2021 13:56:41,C4,C490,IN ,,ICD ,48,4819100000,PRINTED CARTONS FOR MEDICINE ON WHITE BOARD - IDF PART,"1,585","4,454",USD,"590,847","590,845","147,711",0,"94,535",25.0,0.0,16.0,,0,0,0,0,0,0,"32,497"
2021,2021-09,2021ICD320879,IN_PROGRESS,1,09/15/2021 14:10:54,C4,C400,ES ,,ICD ,48,4811599000,1X40 CNER STC MG KRAFT PAPER 100GSM CORE 76MM DIA 600MM 1350MM WIDE 68 REELS  ,"23,034","31,211",USD,"3,697,790","3,697,804","369,780",0,"650,814",10.0,0.0,16.0,,0,0,0,0,0,"1,020,594","1,228,407"
2021,2021-09,2021MSA7878150,IN_PROGRESS,1,09/20/2021 16:08:37,R3,R300,LK ,GB ,MEX ,48,4819400000,600 PCS OF 3 PLY PAPER SACKS WITH ALUFOIL SIZE: 112X72X18CM,321,0,,"59,398","59,398","14,850",0,"11,880",25.0,0.0,16.0,"26,730",0,0,0,0,0,"26,730",
2021,2021-10,2021ICD326728,IN_PROGRESS,136,10/14/2021 15:51:53,C4,C400,CN ,,ICD ,48,4819100000,Paper Cardboard Organiser,64,87,AED,"3,274","3,274",818,0,655,25.0,0.0,16.0,,0,0,0,0,0,"1,473","2,600,174"
2021,2021-10,2021ICD325486,IN_PROGRESS,18,10/08/2021 14:50:41,C4,C400,DE ,,ICD ,48,4819100000,1X20FT CNTR: VITAL 5 BOX,2,5,EUR,683,683,171,0,137,25.0,0.0,16.0,,0,0,0,0,0,308,"1,630,335"
2021,2021-10,2021ICD327475,IN_PROGRESS,1,10/18/2021 11:58:38,C4,C400,AT ,,ICD ,48,4804390000,2 X 40FT CONTAINERS BLEACHED KRAFT PAPER STARKRAFT FORMFILL,"49,606","42,059",EUR,"5,950,517","5,950,526","595,053",0,"1,047,293",10.0,0.0,16.0,,0,0,0,0,0,"1,642,346","1,830,498"
2021,2021-10,2021NMA218050,IN_PROGRESS,1,10/12/2021 14:41:08,C4,C404,TZ ,,NMA ,48,4804210000,SACK KRAFT PAPER,"29,074","26,312",USD,"3,270,208","3,270,197","817,549",0,"523,231",25.0,0.0,16.0,,0,0,0,0,0,"523,231","523,231"
2021,2021-10,2021NMA219733,IN_PROGRESS,1,10/21/2021 13:38:29,C4,C404,TZ ,,NMA ,48,4804110000,KRAFT LINER PAPER BOARD,"28,511","25,802",USD,"3,211,255","3,211,266","802,817",0,"513,803",25.0,0.0,16.0,,0,0,0,0,0,"513,803","513,803"
2021,2021-10,2021NMA216648,IN_PROGRESS,1,10/04/2021 18:20:56,C4,C404,TZ ,,NMA ,48,4804110000,KRAFT LINER PAPER,"28,513","25,804",USD,"3,200,687","3,200,696","800,174",0,"512,111",25.0,0.0,16.0,,0,0,0,0,0,"512,111","512,111"
2021,2021-10,2021NMA219156,IN_PROGRESS,1,10/18/2021 14:27:28,C4,C404,TZ ,,NMA ,48,4804110000,KRAFT LINER PAPER,"29,070","26,308",USD,"3,274,216","3,274,227","818,557",0,"523,876",25.0,0.0,16.0,,0,0,0,0,0,"523,876","523,876"
2021,2021-11,2021ICD331284,IN_PROGRESS,8,11/04/2021 13:32:27,C4,C400,CN ,,KRC ,48,4819100000,1X40FT FCL CONTAINER STC CART,30,150,USD,"19,231","19,231","4,808",0,"3,846",25.0,0.0,16.0,,0,0,0,0,0,"8,654","2,205,756"
2021,2021-10,2021ICD325002,IN_PROGRESS,1,10/07/2021 08:33:48,C4,C400,FI ,,ICD ,48,4804390000,1x40 FCL CONTAINING 43 REELS SWAN WHITE KRAFT PAPER,"23,377","21,645",EUR,"3,129,974","3,129,972","312,997",0,"550,875",10.0,0.0,16.0,,0,0,0,0,0,"863,872","1,040,561"
2021,2021-10,2021NMA221371,IN_PROGRESS,1,10/30/2021 12:10:39,C4,C404,TZ ,,NMA ,48,4804110000,KRAFT LINER PAPER,"28,140","25,468",USD,"3,174,958","3,174,961","793,740",0,"507,994",25.0,0.0,16.0,,0,0,0,0,0,"507,994","507,994"
2021,2021-10,2021NMA219153,IN_PROGRESS,1,10/18/2021 14:23:47,C4,C404,TZ ,,NMA ,48,4804110000,KRAFT LINER PAPER,"28,874","26,131",USD,"3,252,140","3,252,151","813,038",0,"520,344",25.0,0.0,16.0,,0,0,0,0,0,"520,344","520,344"
2021,2021-11,2021ICD330199,IN_PROGRESS,9,11/01/2021 12:51:42,C4,C400,MY ,,ICD ,48,4819100000,"Empty Carton Boxes - N70R MF Powerlast Carton, Brand: Powerlast","3,680","6,440",USD,"940,616","940,619","235,155",0,"188,124",25.0,0.0,16.0,,0,0,0,0,0,"423,279","2,126,251"
2021,2021-10,2021MSA7891761,IN_PROGRESS,3,10/16/2021 08:27:33,C4,C400,CN ,,CNT ,48,4819100000,PACKAGE BOX MODEL NO.19121903 - PART IDF,"1,615","1,594",USD,"224,816","224,815","56,204",0,"44,963",25.0,0.0,16.0,,0,0,0,0,0,"101,167","1,203,018"
2021,2021-10,2021MSA7892580,IN_PROGRESS,6,10/18/2021 13:01:27,C4,C400,CN ,,CNT ,48,4819100000,1000G TOAST BOX PLAIN WITH COVER ,440,"1,500",USD,"184,481","184,480","46,120",0,"36,896",25.0,0.0,16.0,,0,0,0,0,0,"83,016","1,292,713"
2021,2021-10,2021NMA218060,IN_PROGRESS,1,10/12/2021 14:52:46,C4,C404,TZ ,,NMA ,48,4804210000,SACK KRAFT PAPER,"29,186","26,413",USD,"3,282,806","3,282,794","820,699",0,"525,247",25.0,0.0,16.0,,0,0,0,0,0,"525,247","525,247"
2021,2021-10,2021NMA221087,IN_PROGRESS,1,10/28/2021 18:05:45,C4,C404,TZ ,,NMA ,48,4804110000,KRAFT LINER PAPER,"28,450","25,747",USD,"3,209,822","3,209,825","802,456",0,"513,572",25.0,0.0,16.0,,0,0,0,0,0,"513,572","513,572"
2021,2021-11,2021NMA222830,IN_PROGRESS,1,11/08/2021 17:31:34,C4,C404,TZ ,,NMA ,48,4804110000,KRAFT LINER PAPER AND PAPER BOARD,"29,019","26,262",USD,"3,288,486","3,288,483","822,121",0,"526,157",25.0,0.0,16.0,,0,0,0,0,0,"526,157","526,157"
2021,2021-11,2021NMA224412,IN_PROGRESS,1,11/20/2021 10:23:41,C4,C404,TZ ,,NMA ,48,4804390000,MG KRAFT PAPER-80GSM,"29,784","23,827",USD,"2,900,300","2,939,950","293,995",0,"470,392",10.0,0.0,16.0,,0,0,0,0,0,"470,392","470,392"
2021,2021-11,2021MSA7914956,IN_PROGRESS,1,11/26/2021 13:58:46,R3,R300,LK ,PK ,MEX ,48,4819400000,3200 PCS MULTIWALL PAPER SACKS FOR PACKAGING TEA,"1,648",0,,"390,902","390,902","97,726",0,"78,180",25.0,0.0,16.0,"175,906",0,0,0,0,0,"175,906",
2021,2021-11,2021MSA7914518,IN_PROGRESS,1,11/26/2021 09:22:09,C4,C400,LK ,,CNT ,48,4819100000,1064 CTNS STC 317125 PCS OF PRINTED EMPTY TEA CARTONS,"8,339","34,574",USD,"3,938,293","3,949,407","987,352",0,"789,881",25.0,0.0,16.0,,0,0,0,0,0,"1,777,233","1,897,781"
2021,2021-12,2021NMA228081,IN_PROGRESS,1,12/23/2021 09:33:46,C4,C404,TZ ,,NMA ,48,4804210000,SACK KRAFT PAPER,"28,972","26,220",USD,"3,326,059","3,326,062","831,515",0,"532,170",25.0,0.0,16.0,,0,0,0,0,0,"532,170","532,170"
2021,2021-12,2021NMA228088,IN_PROGRESS,1,12/23/2021 09:39:38,C4,C404,TZ ,,NMA ,48,4804210000,SACK KRAFT PAPER,"28,257","25,573",USD,"3,243,974","3,243,977","810,994",0,"519,036",25.0,0.0,16.0,,0,0,0,0,0,"519,036","519,036"
2021,2021-11,2021MSA7909358,IN_PROGRESS,2,11/17/2021 12:14:33,C4,C400,CN ,,IIL ,48,4819100000,PACKAGING FOR FACE MASKS -PART IDF,"3,150","2,520",USD,"351,620","351,621","87,905",0,"70,324",25.0,0.0,16.0,,0,0,0,0,0,"158,229","1,202,330"
2021,2021-11,2021MSA7916712,IN_PROGRESS,21,11/30/2021 15:44:44,C4,C400,CN ,,FOC ,48,4819100000,SPARE PACKAGING BOX,30,50,USD,"6,697","6,697","1,674",0,"1,339",25.0,0.0,16.0,,0,0,0,0,0,"3,013","1,200,223"
2021,2021-11,2021ICD336671,IN_PROGRESS,25,11/25/2021 15:44:43,C4,C400,ZA ,,ICD ,48,4819400000,G BAG S LITTLE PRINCE,1,91,ZAR,716,716,179,0,143,25.0,0.0,16.0,,0,0,0,0,0,322,"4,238,326"
2021,2021-11,2021ICD335823,IN_PROGRESS,1,11/23/2021 14:10:36,C4,C400,US ,,ICD ,48,4804110000,"15 REELS STC 23,958.00 KGS OF KRAFTLINER UNBLEACHED PAPER AND PAPERBOARD, SUBSTANCE 127 - 135 GSM, RW. 1370MM - 1800MM, STUFFED INTO 1X40HQ.CNER.","23,958","12,911",USD,"1,847,366","1,847,360","461,840",0,"369,472",25.0,0.0,16.0,,0,0,0,0,0,"831,312","891,428"
2021,2021-12,2021NMA225731,IN_PROGRESS,1,12/01/2021 13:45:51,C4,C404,TZ ,,NMA ,48,4804210000,SACK KRAFT PAPER,"28,061","25,395",USD,"3,203,211","3,203,219","800,805",0,"512,515",25.0,0.0,16.0,,0,0,0,0,0,"512,515","512,515"
2021,2021-11,2021LLA42774,IN_PROGRESS,1,11/23/2021 10:40:37,C4,C404,TZ ,,LLA ,25,2523100000,CEMENT CLINKER IN BULK INV ZSEFP030056,"23,440","1,289",USD,"144,754","144,754","14,475",0,"23,161",10.0,0.0,16.0,,0,0,0,0,0,"23,161","23,161"
2021,2021-07,2021ICD305762,IN_PROGRESS,2,07/13/2021 18:10:44,C4,C400,CN ,,ICD ,72,7217200000,GALVANIZED WIRE DIAMETER 0.2MM ,"10,000","10,000",USD,"1,214,734","1,214,734","303,684",0,"242,947",25.0,0.0,16.0,,0,0,0,0,0,"546,631","2,136,959"
2021,2021-07,2021ICD305975,IN_PROGRESS,1,07/14/2021 12:52:55,C4,C400,SE ,,ICD ,48,4804390000,"1X40 CONT 18 REELS BLEACHED KRAFT PAPER 1292MM, BK GRUVON FOR THE MANUFACTURE OF TETRA PAK LIQUID PACKAGING MATERIAL ","23,107","19,815",EUR,"2,858,801","2,858,806","285,881",0,"503,150",10.0,0.0,16.0,,0,0,0,0,0,"789,031","879,315"
2021,2021-07,2021ICD306924,IN_PROGRESS,7,07/17/2021 11:24:55,C4,C490,IN ,,ICD ,48,4819100000,1X20 (PART) CONTAINING CARTONS MADE OUT OF CARDBOARD VARNISHED AND PRINTED - MEDICEFF 100ML CARTON - CRUSH LOCK,815,"1,821",USD,"221,740","221,740","55,435",0,"35,478",25.0,0.0,16.0,,0,0,0,0,0,0,"149,126"
2021,2021-07,2021ICD306924,IN_PROGRESS,4,07/17/2021 11:24:55,C4,C490,IN ,,ICD ,48,4819100000,1X20 (PART) CONTAINING CARTONS MADE OUT OF CARDBOARD VARNISHED AND PRINTED - MOXIMED 60ML CARTON - CRUSH LOCK,"2,066","3,976",USD,"484,176","484,176","121,044",0,"77,468",25.0,0.0,16.0,,0,0,0,0,0,0,"149,126"
2021,2021-07,2021MSA7832907,IN_PROGRESS,1,07/07/2021 09:42:51,R3,R300,LK ,RU ,MEX ,48,4819400000,1700 PCS OF 3 PLY PAPER SACKS WITH ALUFOIL SIZE 112X72X18CM ,886,0,,"183,866","183,866","45,966",0,"36,773",25.0,0.0,16.0,"82,739",0,0,0,0,0,"82,739",
2021,2021-07,2021MSA7835118,IN_PROGRESS,57,07/10/2021 10:59:42,C4,C400,CN ,,MTS ,48,4811599000,PRINTING PAPER,308,350,USD,"39,619","39,619","3,962",0,"6,973",10.0,0.0,16.0,,0,0,0,0,0,"10,935","2,200,531"
2021,2021-07,2021ICD305979,IN_PROGRESS,2,07/14/2021 12:56:26,C4,C400,EG ,,ICD ,72,7217200000,"225.526MT LOW CARBON HOT DIPPED GALVANIZED WIRE SIZE: 1.80MM, GRADE :SAE1006","225,526","237,704",USD,"26,483,983","26,483,983","6,620,996",0,"4,237,437",25.0,0.0,16.0,,0,0,0,0,0,"4,237,437","6,770,519"
2021,2021-08,2021ICD311480,IN_PROGRESS,1,08/07/2021 09:32:06,C4,C400,RU ,,ICD ,48,4804210000,UNBLEACHED SACK KRAFT PAPER 70 GSM 1090MMX1000MMX76MM,"47,662","39,947",USD,"5,113,834","5,113,843","1,278,461",0,"1,022,769",25.0,0.0,16.0,,0,0,0,0,0,"2,301,230","2,464,004"
2021,2021-07,2021NMA202152,IN_PROGRESS,1,07/22/2021 17:13:51,C4,C404,TZ ,,NMA ,48,4804110000,KRAFT LINER PAPER,"29,188","26,415",USD,"3,208,130","3,208,124","802,031",0,"513,300",25.0,0.0,16.0,,0,0,0,0,0,"513,300","513,300"
2021,2021-07,2021ICD308035,IN_PROGRESS,59,07/22/2021 14:58:30,C4,C400,CN ,,KRC ,48,4819100000,BOX,15,25,USD,"2,778","2,778",694,0,556,25.0,0.0,16.0,,0,0,0,0,0,"1,250","2,207,683"
2021,2021-07,2021MSA7846577,IN_PROGRESS,1,07/29/2021 13:41:18,C4,C400,CN ,,IIL ,72,7217200000,4X20FT CONTS STC GALVANIZED IRON WIRE SIZE:1.6MM 1.8MM 15G 16G 1ROLL/PKG,"84,000","21,000",EUR,"2,833,863","2,833,873","2,274,300",0,"817,308",25.0,0.0,16.0,,0,0,0,0,0,"3,091,608","3,430,984"
2021,2021-08,2021ICD310180,IN_PROGRESS,1,08/02/2021 14:53:29,C4,C400,FI ,,ICD ,48,4804390000, AXELLO SWAN WHITE KRAFT PAPER 75gX670mm,"22,998","19,493",EUR,"2,722,987","2,722,996","272,300",0,"479,247",10.0,0.0,16.0,,0,0,0,0,0,"751,547","837,624"
2021,2021-07,2021ICD308385,IN_PROGRESS,1,07/23/2021 14:24:18,C4,C491,SE ,,ICD ,48,4804110000,"94 REELS PART STC 152,910.00 KGS OF ROYAL BROWN KRAFTLINER UNBLEACHED PAPER AND PAPERBOARD, SUBSTANCE 135 GSM, RW. 965MM - 1800MM, STUFFED INTO 7X40HQ.CNERS, BL. PART.         ","152,910","118,095",USD,"14,109,586","14,109,560","3,527,390",0,"2,257,530",25.0,0.0,16.0,"3,527,390",0,0,0,0,0,"2,257,530","2,479,173"
2021,2021-08,2021BSA131782,IN_PROGRESS,1,08/12/2021 13:44:43,C4,C404,UG ,,BSA ,72,7217200000,GI WIRE RODS COILS 1.60MM EXP2021990074,"28,000","30,240",USD,"3,290,841","3,290,838","822,709",0,"526,534",25.0,0.0,16.0,,0,0,0,0,0,"526,534","526,534"
2021,2021-08,2021MSA7857367,IN_PROGRESS,1,08/17/2021 10:07:50,C4,C400,CN ,,POR ,72,7217200000,HOT DIPPED GALVANIZED GI WIRE 2.5MMM=50KG/COIL,"27,000","11,880",USD,"1,519,776","1,519,775","737,756",0,"361,205",25.0,0.0,16.0,,0,0,0,0,0,"1,098,961","1,186,962"
2021,2021-08,2021MSA7857615,IN_PROGRESS,1,08/17/2021 12:43:16,R3,R300,IN ,TR ,MEX ,48,4819400000,100 PKGS  MULTIWALL PLAIN  PAPER SACKS FOR TEA PACKAGING,"2,509",0,,"454,989","454,989","113,747",0,"90,998",25.0,0.0,16.0,"204,745",0,0,0,0,0,"204,745",
2021,2021-08,2021NBI1873403,IN_PROGRESS,2,08/18/2021 13:08:45,R3,R351,KE ,NL ,NEX ,48,4819100000,CARTONS,50,150,USD,"16,395","16,395","4,099",0,"3,279",25.0,0.0,16.0,"1,286,278",0,0,0,0,0,"7,378",
2021,2021-08,2021ICD316524,IN_PROGRESS,3,08/31/2021 14:26:17,C4,C400,CN ,,ICD ,48,4819100000,EMPTY SHINERAY DESIGNED CARTONS,221,639,USD,"79,317","79,318","19,829",0,"15,864",25.0,0.0,16.0,,0,0,0,0,0,"35,693","1,030,514"
2021,2021-09,2021MSA7870684,IN_PROGRESS,1,09/08/2021 13:33:24,C4,C400,CN ,,IIL ,72,7217200000,6X40FT CONTS STC GALVANIZED IRON WIRE SIZE:1.6MM/1.8MM 1ROLL/PKG,"87,238","21,810",USD,"2,776,900","2,776,909","2,400,929",0,"828,454",25.0,0.0,16.0,,0,0,0,0,0,"3,229,383","3,615,701"
2021,2021-09,2021ICD322638,IN_PROGRESS,1,09/24/2021 12:49:59,C4,C400,SE ,,ICD ,48,4804210000,UNBLEACHED SACK KRAFT PAPER - ADVANTAGE KRAFT PLUS  PAPER IN REELS SUBS 120GSM,"26,700","22,992",EUR,"3,251,330","3,251,333","812,833",0,"650,267",25.0,0.0,16.0,,0,0,0,0,0,"1,463,100","1,565,780"
2021,2021-09,2021ICD322617,IN_PROGRESS,1,09/24/2021 12:03:23,C4,C400,FI ,,ICD ,48,4804390000,AXELLO SWAN WHITE  KRAFT PAPER BLEACHED KRAFT IN REELS SUBS 90GSM,"47,031","42,737",EUR,"6,118,391","6,118,396","611,840",0,"1,076,838",10.0,0.0,16.0,,0,0,0,0,0,"1,688,678","1,881,283"
2021,2021-09,2021ICD321549,IN_PROGRESS,1,09/18/2021 17:09:04,C4,C491,IT ,,ICD ,48,4804210000,"BROWN KRAFT SEMI EXTENSIBLE PAPER SUBSTANCE 70GSM, WIDTH 147CMS, DIA 107CMS, CORE 76MM","26,128","18,325",EUR,"2,794,043","2,794,052","698,513",0,"447,048",25.0,0.0,16.0,"698,513",0,0,0,0,0,"447,048","503,989"
2021,2021-08,2021ICD314542,IN_PROGRESS,3,08/21/2021 10:07:23,C4,C400,AU ,,ICD ,48,4804390000,"4X40 FT CNERS CONTAINING 40 REELS OF BLEACHED KRAFT PAPER, STARKRAFT FORMFILL. 90.0 G/M2 RW 85.00CM DIA 100.00CM CORE ","25,026","21,256",EUR,"2,989,841","2,989,831","298,983",0,"526,210",10.0,0.0,16.0,,0,0,0,0,0,"825,193","3,651,969"
2021,2021-09,2021ICD320900,IN_PROGRESS,2,09/15/2021 14:52:06,C4,C400,EG ,,ICD ,72,7217200000,LOW CARBON GALVANISED WIRE SEA 1008 DIAMETER 2.00 MM,"25,013","30,450",USD,"3,537,365","3,537,381","884,345",0,"565,981",25.0,0.0,16.0,,0,0,0,0,0,"565,981","2,307,742"
2021,2021-08,2021ICD314673,IN_PROGRESS,2,08/23/2021 10:57:20,C4,C400,FI ,,ICD ,48,4804390000,"2X40 FT CNERS CONTAINING 48 REELS OF AXELLO SWAN (WHITE KRAFT PAPER) 75 G/M2, SIZE 670MM","23,350","19,800",EUR,"2,774,086","2,774,088","277,409",0,"488,239",10.0,0.0,16.0,,0,0,0,0,0,"765,648","1,706,513"
2021,2021-09,2021MSA7874049,IN_PROGRESS,1,09/14/2021 08:24:20,R3,R300,IN ,KZ ,MEX ,48,4819400000,64BUNDLES - 4 PLY MULTIWALL PRINTED PAPER SACKS FOR TEA PACKING                        ng,"2,240",0,,"385,063","385,063","96,266",0,"77,013",25.0,0.0,16.0,"173,279",0,0,0,0,0,"173,279",
2021,2021-09,2021ICD316973,IN_PROGRESS,2,09/01/2021 15:05:08,C4,C400,CZ ,,ICD ,48,4804390000,"3X40 FT CNERS CONTAINING 37 REELS OF ADVANTAGE SMOOTH WHITE STRONG, 120GSM,830MM WIDTH 76.0MM CORE 1000MM DIAMETER, WIRE SIDE OUT","20,436","20,012",EUR,"2,804,557","2,804,559","280,456",0,"493,602",10.0,0.0,16.0,,0,0,0,0,0,"774,058","3,092,289"
2021,2021-08,2021ICD315933,IN_PROGRESS,1,08/27/2021 16:36:59,C4,C400,FI ,,ICD ,48,4804390000,BLEACHED KRAFT PAPER -  AXELLO SWAN WHITE BLEACHED KRAFT  PAPER  IN REELS SUBS 90GSM,"94,620","77,460",EUR,"11,063,951","11,063,959","1,106,396",0,"1,947,257",10.0,0.0,16.0,,0,0,0,0,0,"3,053,653","3,403,785"
2021,2021-09,2021ICD323141,IN_PROGRESS,4,09/27/2021 12:50:31,C4,C400,CN ,,ICD ,48,4819100000,1X40 FT STC DISPLAY BOX  BRAND TECNO,40,46,USD,"6,083","6,083","1,521",0,"1,217",25.0,0.0,16.0,,0,0,0,0,0,"2,738","1,550,224"
2021,2021-08,2021ICD314542,IN_PROGRESS,1,08/21/2021 10:07:23,C4,C400,AU ,,ICD ,48,4804390000,"4X40 FT CNERS CONTAINING 62 REELS OF BLEACHED KRAFT PAPER-STARKRAFT FORMFILL, 80.0 G/M2 RW 55.00CM DIAM 100.00CM CORE","24,956","21,196",EUR,"2,981,479","2,981,470","298,147",0,"524,739",10.0,0.0,16.0,,0,0,0,0,0,"822,886","3,651,969"
2021,2021-10,2021NMA218027,IN_PROGRESS,1,10/12/2021 13:02:35,C4,C404,TZ ,,NMA ,48,4804110000,KRAFT LINER PAPER AND PAPER BOARD,"31,878","28,850",USD,"3,585,601","3,585,588","896,397",0,"573,694",25.0,0.0,16.0,,0,0,0,0,0,"573,694","573,694"
2021,2021-10,2021MSA7894702,IN_PROGRESS,1,10/22/2021 09:53:37,R3,R300,LK ,OM ,MEX ,48,4819400000,400 PCS OF 3 PLY PAPER SACKS WITH ALUFOIL SIZE: 112X72X18CM ,214,0,,"39,599","39,599","9,900",0,"7,920",25.0,0.0,16.0,"17,820",0,0,0,0,0,"17,820",
2021,2021-10,2021ICD327722,IN_PROGRESS,1,10/19/2021 09:03:04,C4,C400,SE ,,ICD ,48,4811599000,"1X20 FT CNER CONTAINING 30 REELS OF PE FILME COATED PAPER-OLMO CLASSIC 70/15 GSM PEELABLE PAPER INSIDE WIDTH 1400MM,DIAM 570MM,CORE 76.5MM","8,814","18,946",USD,"2,224,879","2,224,887","222,489",0,"391,580",10.0,0.0,16.0,,0,0,0,0,0,"614,069","1,167,405"
2021,2021-10,2021ICD327811,IN_PROGRESS,11,10/19/2021 11:22:52,C4,C400,ZA ,,ICD ,48,4819100000,PAPER GIFT BOXES,282,"5,887",ZAR,"56,829","56,826","14,206",0,"11,365",25.0,0.0,16.0,,0,0,0,0,0,"25,571","502,754"
2021,2021-10,2021NMA218009,IN_PROGRESS,1,10/12/2021 12:54:38,C4,C404,TZ ,,NMA ,48,4804110000,KRAFT LINER PAPER,"29,200","26,426",USD,"3,284,381","3,284,392","821,098",0,"525,503",25.0,0.0,16.0,,0,0,0,0,0,"525,503","525,503"
2021,2021-10,2021NMA218666,IN_PROGRESS,1,10/15/2021 15:38:59,C4,C404,TZ ,,NMA ,48,4804110000,"KRAFT LINER,STD,NS (150 AND 175 GSM) INV;RMCSI-2021100025","29,225","26,449",USD,"3,238,612","3,238,627","809,657",0,"518,180",25.0,0.0,16.0,,0,0,0,0,0,"518,180","518,180"
2021,2021-10,2021NMA219024,IN_PROGRESS,1,10/18/2021 09:03:26,C4,C404,TZ ,,NMA ,48,4804110000,KRAFT LINER PAPER,"28,795","26,059",USD,"3,243,242","3,238,838","809,709",0,"518,214",25.0,0.0,16.0,,0,0,0,0,0,"518,214","518,214"
2021,2021-11,2021ICD332017,IN_PROGRESS,17,11/08/2021 14:06:27,C4,C400,DE ,,ICD ,48,4819100000,FIT 15 BOX,25,68,EUR,"9,662","9,662","2,416",0,"1,932",25.0,0.0,16.0,,0,0,0,0,0,"4,348","1,480,688"
